participant,group,OS,fovealword,parafovealword,fovealcolour,parafovealcolour,correctcolour,parafovealpositionword,congruency,condition,block,gender,age,handedness,trial,rt,acc
15286,A,MacIntel,LABEL,RED,red,black,red,left,congruent,fov_dis,4,male,20,right-handed,34,0.300075,1
15286,A,MacIntel,SIDE,GREEN,black,blue,blue,left,incongruent,para_unified,4,male,20,right-handed,35,0.49931,1
15286,A,MacIntel,BLUE,SIDE,blue,black,blue,right,congruent,foveal_unified,4,male,20,right-handed,36,0.39954,1
15286,A,MacIntel,SHORT,RED,black,green,green,left,incongruent,para_unified,4,male,20,right-handed,37,0.588425,1
15286,A,MacIntel,MAIN,GREEN,black,green,green,left,congruent,para_unified,4,male,20,right-handed,38,0.264975,1
15286,A,MacIntel,BLUE,SHORT,black,blue,blue,left,congruent,para_dis,4,male,20,right-handed,39,0.26511,1
15286,A,MacIntel,MAIN,RED,red,black,red,right,congruent,fov_dis,4,male,20,right-handed,40,0.42037,1
15286,A,MacIntel,LABEL,RED,black,red,red,left,congruent,para_unified,4,male,20,right-handed,41,0.329795,1
15286,A,MacIntel,SHORT,RED,green,black,green,left,incongruent,fov_dis,4,male,20,right-handed,42,0.35446,1
15286,A,MacIntel,YELLOW,LABEL,black,yellow,yellow,right,congruent,para_dis,4,male,20,right-handed,43,0.285175,1
15286,A,MacIntel,BLUE,LABEL,green,black,green,left,incongruent,foveal_unified,4,male,20,right-handed,44,0.34536,1
15286,A,MacIntel,GREEN,LABEL,blue,black,blue,right,incongruent,foveal_unified,4,male,20,right-handed,45,0.414775,1
15286,A,MacIntel,RED,SIDE,black,green,green,right,incongruent,para_dis,4,male,20,right-handed,46,0.30202,1
15286,A,MacIntel,YELLOW,SIDE,yellow,black,yellow,left,congruent,foveal_unified,4,male,20,right-handed,47,0.4278,1
15286,A,MacIntel,BLUE,LABEL,black,green,green,left,incongruent,para_dis,4,male,20,right-handed,48,0.35205,1
15286,A,MacIntel,YELLOW,SIDE,black,yellow,yellow,left,congruent,para_dis,4,male,20,right-handed,49,0.42018,1
15286,A,MacIntel,LABEL,GREEN,black,yellow,yellow,right,incongruent,para_unified,4,male,20,right-handed,50,0.316745,1
15286,A,MacIntel,MAIN,YELLOW,red,black,red,left,incongruent,fov_dis,4,male,20,right-handed,51,0.43763,1
15286,A,MacIntel,LABEL,BLUE,yellow,black,yellow,left,incongruent,fov_dis,4,male,20,right-handed,52,0.295195,1
15286,A,MacIntel,YELLOW,SHORT,black,red,red,right,incongruent,para_dis,4,male,20,right-handed,53,0.393635,1
15286,A,MacIntel,MAIN,YELLOW,black,red,red,left,incongruent,para_unified,4,male,20,right-handed,54,0.26988,1
15286,A,MacIntel,GREEN,SIDE,red,black,red,left,incongruent,foveal_unified,4,male,20,right-handed,55,0.26066,1
15286,A,MacIntel,RED,SHORT,black,yellow,yellow,left,incongruent,para_dis,4,male,20,right-handed,56,0.33281,1
15286,A,MacIntel,GREEN,MAIN,black,green,green,left,congruent,para_dis,4,male,20,right-handed,57,0.471,1
15286,A,MacIntel,SIDE,GREEN,blue,black,blue,left,incongruent,fov_dis,4,male,20,right-handed,58,0.532825,1
15286,A,MacIntel,RED,SHORT,yellow,black,yellow,left,incongruent,foveal_unified,4,male,20,right-handed,59,0.403985,1
15286,A,MacIntel,LABEL,GREEN,yellow,black,yellow,right,incongruent,fov_dis,4,male,20,right-handed,60,0.250545,1
15286,A,MacIntel,BLUE,MAIN,yellow,black,yellow,right,incongruent,foveal_unified,4,male,20,right-handed,61,0.217355,1
15286,A,MacIntel,MAIN,BLUE,black,red,red,right,incongruent,para_unified,4,male,20,right-handed,62,0.315715,1
15286,A,MacIntel,LABEL,YELLOW,yellow,black,yellow,right,congruent,fov_dis,4,male,20,right-handed,63,0.264895,0
15286,A,MacIntel,MAIN,RED,black,red,red,right,congruent,para_unified,4,male,20,right-handed,64,0.34852,1
15286,A,MacIntel,BLUE,SIDE,black,blue,blue,left,congruent,para_dis,5,male,20,right-handed,1,0.314265,0
15286,A,MacIntel,GREEN,LABEL,black,blue,blue,left,incongruent,para_dis,5,male,20,right-handed,2,0.21328,1
15286,A,MacIntel,RED,LABEL,black,blue,blue,right,incongruent,para_dis,5,male,20,right-handed,3,0.345845,0
15286,A,MacIntel,LABEL,RED,black,yellow,yellow,right,incongruent,para_unified,5,male,20,right-handed,4,0.267945,1
15286,A,MacIntel,BLUE,SHORT,black,red,red,right,incongruent,para_dis,5,male,20,right-handed,5,0.44213,1
15286,A,MacIntel,RED,MAIN,black,red,red,left,congruent,para_dis,5,male,20,right-handed,6,0.2693,1
15286,A,MacIntel,GREEN,LABEL,blue,black,blue,left,incongruent,foveal_unified,5,male,20,right-handed,7,0.34854,0
15286,A,MacIntel,MAIN,RED,black,red,red,left,congruent,para_unified,5,male,20,right-handed,8,0.343615,1
15286,A,MacIntel,MAIN,YELLOW,black,yellow,yellow,right,congruent,para_unified,5,male,20,right-handed,9,0.219595,1
15286,A,MacIntel,BLUE,LABEL,black,blue,blue,right,congruent,para_dis,5,male,20,right-handed,10,0.348705,1
15286,A,MacIntel,LABEL,RED,yellow,black,yellow,right,incongruent,fov_dis,5,male,20,right-handed,11,0.382315,1
15286,A,MacIntel,SHORT,RED,red,black,red,right,congruent,fov_dis,5,male,20,right-handed,12,0.264385,1
15286,A,MacIntel,GREEN,SIDE,black,green,green,right,congruent,para_dis,5,male,20,right-handed,13,0.415955,1
15286,A,MacIntel,LABEL,GREEN,black,yellow,yellow,left,incongruent,para_unified,5,male,20,right-handed,14,0.41186,1
15286,A,MacIntel,SIDE,YELLOW,black,blue,blue,right,incongruent,para_unified,5,male,20,right-handed,15,0.294985,0
15286,A,MacIntel,GREEN,MAIN,black,yellow,yellow,right,incongruent,para_dis,5,male,20,right-handed,16,0.33853,1
15286,A,MacIntel,SIDE,RED,blue,black,blue,left,incongruent,fov_dis,5,male,20,right-handed,17,0.33352,1
15286,A,MacIntel,GREEN,SHORT,black,green,green,left,congruent,para_dis,5,male,20,right-handed,18,0.333035,1
15286,A,MacIntel,SHORT,GREEN,green,black,green,left,congruent,fov_dis,5,male,20,right-handed,19,0.359995,0
15286,A,MacIntel,SIDE,BLUE,black,blue,blue,left,congruent,para_unified,5,male,20,right-handed,20,0.466195,1
15286,A,MacIntel,YELLOW,MAIN,yellow,black,yellow,right,congruent,foveal_unified,5,male,20,right-handed,21,0.252215,1
15286,A,MacIntel,SHORT,YELLOW,green,black,green,left,incongruent,fov_dis,5,male,20,right-handed,22,0.2617,0
15286,A,MacIntel,YELLOW,LABEL,black,yellow,yellow,left,congruent,para_dis,5,male,20,right-handed,23,0.3541,1
15286,A,MacIntel,SIDE,GREEN,green,black,green,right,congruent,fov_dis,5,male,20,right-handed,24,0.498565,1
15286,A,MacIntel,SIDE,BLUE,blue,black,blue,left,congruent,fov_dis,5,male,20,right-handed,25,0.34466,1
15286,A,MacIntel,SIDE,GREEN,black,green,green,right,congruent,para_unified,5,male,20,right-handed,26,0.54859,1
15286,A,MacIntel,MAIN,BLUE,black,red,red,left,incongruent,para_unified,5,male,20,right-handed,27,0.518815,1
15286,A,MacIntel,LABEL,BLUE,blue,black,blue,right,congruent,fov_dis,5,male,20,right-handed,28,0.34996,1
15286,A,MacIntel,BLUE,LABEL,blue,black,blue,right,congruent,foveal_unified,5,male,20,right-handed,29,0.3517,1
15286,A,MacIntel,RED,SIDE,black,green,green,left,incongruent,para_dis,5,male,20,right-handed,30,0.64187,1
15286,A,MacIntel,GREEN,MAIN,yellow,black,yellow,right,incongruent,foveal_unified,5,male,20,right-handed,31,0.366375,1
15286,A,MacIntel,YELLOW,SHORT,black,red,red,left,incongruent,para_dis,5,male,20,right-handed,32,0.35091,1
15286,A,MacIntel,YELLOW,SHORT,red,black,red,left,incongruent,foveal_unified,5,male,20,right-handed,33,0.31068,1
15286,A,MacIntel,YELLOW,SIDE,black,green,green,right,incongruent,para_dis,5,male,20,right-handed,34,0.363365,1
15286,A,MacIntel,MAIN,GREEN,black,red,red,right,incongruent,para_unified,5,male,20,right-handed,35,0.330505,0
15286,A,MacIntel,GREEN,SHORT,green,black,green,left,congruent,foveal_unified,5,male,20,right-handed,36,0.250205,1
15286,A,MacIntel,MAIN,BLUE,red,black,red,left,incongruent,fov_dis,5,male,20,right-handed,37,0.25008,1
15286,A,MacIntel,GREEN,SIDE,green,black,green,right,congruent,foveal_unified,5,male,20,right-handed,38,0.279705,1
15286,A,MacIntel,BLUE,MAIN,black,yellow,yellow,left,incongruent,para_dis,5,male,20,right-handed,39,0.41458,1
15286,A,MacIntel,RED,MAIN,red,black,red,left,congruent,foveal_unified,5,male,20,right-handed,40,0.22875499999999999,1
15286,A,MacIntel,SIDE,RED,black,blue,blue,left,incongruent,para_unified,5,male,20,right-handed,41,0.482255,1
15286,A,MacIntel,LABEL,GREEN,yellow,black,yellow,left,incongruent,fov_dis,5,male,20,right-handed,42,0.355465,1
15286,A,MacIntel,SHORT,BLUE,green,black,green,right,incongruent,fov_dis,5,male,20,right-handed,43,0.41371,1
15286,A,MacIntel,BLUE,SHORT,red,black,red,right,incongruent,foveal_unified,5,male,20,right-handed,44,0.34827,1
15286,A,MacIntel,BLUE,SIDE,blue,black,blue,left,congruent,foveal_unified,5,male,20,right-handed,45,0.436955,1
15286,A,MacIntel,YELLOW,SIDE,green,black,green,right,incongruent,foveal_unified,5,male,20,right-handed,46,0.3475,1
15286,A,MacIntel,SHORT,YELLOW,black,green,green,left,incongruent,para_unified,5,male,20,right-handed,47,0.328295,1
15286,A,MacIntel,LABEL,YELLOW,yellow,black,yellow,left,congruent,fov_dis,5,male,20,right-handed,48,0.24409,1
15286,A,MacIntel,RED,SHORT,black,red,red,right,congruent,para_dis,5,male,20,right-handed,49,0.48372,1
15286,A,MacIntel,YELLOW,MAIN,black,yellow,yellow,right,congruent,para_dis,5,male,20,right-handed,50,0.48609,1
15286,A,MacIntel,MAIN,GREEN,red,black,red,right,incongruent,fov_dis,5,male,20,right-handed,51,0.32797,1
15286,A,MacIntel,SHORT,BLUE,black,green,green,right,incongruent,para_unified,5,male,20,right-handed,52,0.30996,1
15286,A,MacIntel,YELLOW,LABEL,yellow,black,yellow,left,congruent,foveal_unified,5,male,20,right-handed,53,0.2949,1
15286,A,MacIntel,RED,SHORT,red,black,red,right,congruent,foveal_unified,5,male,20,right-handed,54,0.582855,1
15286,A,MacIntel,RED,SIDE,green,black,green,left,incongruent,foveal_unified,5,male,20,right-handed,55,0.300375,1
15286,A,MacIntel,SHORT,RED,black,red,red,right,congruent,para_unified,5,male,20,right-handed,56,0.37475,1
15286,A,MacIntel,SIDE,YELLOW,blue,black,blue,right,incongruent,fov_dis,5,male,20,right-handed,57,0.35092,0
15286,A,MacIntel,LABEL,YELLOW,black,yellow,yellow,left,congruent,para_unified,5,male,20,right-handed,58,0.349935,1
15286,A,MacIntel,MAIN,YELLOW,yellow,black,yellow,right,congruent,fov_dis,5,male,20,right-handed,59,0.282465,1
15286,A,MacIntel,RED,LABEL,blue,black,blue,right,incongruent,foveal_unified,5,male,20,right-handed,60,0.3158,0
15286,A,MacIntel,LABEL,BLUE,black,blue,blue,right,congruent,para_unified,5,male,20,right-handed,61,0.233215,1
15286,A,MacIntel,SHORT,GREEN,black,green,green,left,congruent,para_unified,5,male,20,right-handed,62,0.255015,1
15286,A,MacIntel,MAIN,RED,red,black,red,left,congruent,fov_dis,5,male,20,right-handed,63,0.299215,1
15286,A,MacIntel,BLUE,MAIN,yellow,black,yellow,left,incongruent,foveal_unified,5,male,20,right-handed,64,0.24923,1
15286,A,MacIntel,SHORT,BLUE,yellow,black,yellow,left,incongruent,fov_dis,6,male,20,right-handed,1,0.334595,1
15286,A,MacIntel,GREEN,SIDE,black,green,green,left,congruent,para_dis,6,male,20,right-handed,2,0.362765,0
15286,A,MacIntel,YELLOW,LABEL,red,black,red,right,incongruent,foveal_unified,6,male,20,right-handed,3,0.247245,0
15286,A,MacIntel,GREEN,SIDE,green,black,green,left,congruent,foveal_unified,6,male,20,right-handed,4,0.34979,1
15286,A,MacIntel,RED,SHORT,black,red,red,left,congruent,para_dis,6,male,20,right-handed,5,0.35273,1
15286,A,MacIntel,LABEL,GREEN,black,green,green,right,congruent,para_unified,6,male,20,right-handed,6,0.328555,1
15286,A,MacIntel,GREEN,MAIN,red,black,red,left,incongruent,foveal_unified,6,male,20,right-handed,7,0.19516,0
15286,A,MacIntel,SHORT,GREEN,yellow,black,yellow,right,incongruent,fov_dis,6,male,20,right-handed,8,0.331255,0
15286,A,MacIntel,SIDE,GREEN,green,black,green,left,congruent,fov_dis,6,male,20,right-handed,9,0.349025,1
15286,A,MacIntel,MAIN,GREEN,black,blue,blue,left,incongruent,para_unified,6,male,20,right-handed,10,0.45012,0
15286,A,MacIntel,GREEN,LABEL,black,green,green,right,congruent,para_dis,6,male,20,right-handed,11,0.41051,1
15286,A,MacIntel,MAIN,BLUE,black,blue,blue,right,congruent,para_unified,6,male,20,right-handed,12,0.265395,1
15286,A,MacIntel,YELLOW,SIDE,blue,black,blue,left,incongruent,foveal_unified,6,male,20,right-handed,13,0.2623,0
15286,A,MacIntel,BLUE,SHORT,black,green,green,left,incongruent,para_dis,6,male,20,right-handed,14,0.29748,0
15286,A,MacIntel,BLUE,LABEL,black,blue,blue,left,congruent,para_dis,6,male,20,right-handed,15,0.28148,0
15286,A,MacIntel,LABEL,YELLOW,black,green,green,right,incongruent,para_unified,6,male,20,right-handed,16,0.332245,1
15286,A,MacIntel,MAIN,BLUE,blue,black,blue,right,congruent,fov_dis,6,male,20,right-handed,17,0.48712,1
15286,A,MacIntel,SIDE,GREEN,black,green,green,left,congruent,para_unified,6,male,20,right-handed,18,0.312065,1
15286,A,MacIntel,YELLOW,SHORT,yellow,black,yellow,right,congruent,foveal_unified,6,male,20,right-handed,19,0.392145,1
15286,A,MacIntel,LABEL,RED,black,green,green,left,incongruent,para_unified,6,male,20,right-handed,20,0.65059,0
15286,A,MacIntel,SHORT,RED,red,black,red,left,congruent,fov_dis,6,male,20,right-handed,21,0.446565,1
15286,A,MacIntel,BLUE,LABEL,blue,black,blue,left,congruent,foveal_unified,6,male,20,right-handed,22,0.34751,1
15286,A,MacIntel,GREEN,MAIN,black,red,red,left,incongruent,para_dis,6,male,20,right-handed,23,0.41773,0
15286,A,MacIntel,BLUE,MAIN,black,blue,blue,right,congruent,para_dis,6,male,20,right-handed,24,0.36135,1
15286,A,MacIntel,MAIN,RED,black,blue,blue,right,incongruent,para_unified,6,male,20,right-handed,25,0.377595,0
15286,A,MacIntel,BLUE,SIDE,yellow,black,yellow,right,incongruent,foveal_unified,6,male,20,right-handed,26,0.399985,0
15286,A,MacIntel,YELLOW,LABEL,black,red,red,right,incongruent,para_dis,6,male,20,right-handed,27,0.333115,0
15286,A,MacIntel,GREEN,SHORT,black,blue,blue,right,incongruent,para_dis,6,male,20,right-handed,28,0.319185,0
15286,A,MacIntel,RED,SHORT,red,black,red,left,congruent,foveal_unified,6,male,20,right-handed,29,0.45291,1
15286,A,MacIntel,MAIN,YELLOW,black,yellow,yellow,left,congruent,para_unified,6,male,20,right-handed,30,0.39868,1
15286,A,MacIntel,SIDE,YELLOW,red,black,red,left,incongruent,fov_dis,6,male,20,right-handed,31,0.42566,0
15286,A,MacIntel,SIDE,BLUE,black,red,red,right,incongruent,para_unified,6,male,20,right-handed,32,0.29874,0
15286,A,MacIntel,RED,SIDE,black,red,red,right,congruent,para_dis,6,male,20,right-handed,33,0.352615,1
15286,A,MacIntel,BLUE,SIDE,black,yellow,yellow,right,incongruent,para_dis,6,male,20,right-handed,34,0.292835,0
15286,A,MacIntel,RED,MAIN,green,black,green,right,incongruent,foveal_unified,6,male,20,right-handed,35,0.363335,1
15286,A,MacIntel,SIDE,RED,red,black,red,right,congruent,fov_dis,6,male,20,right-handed,36,0.363625,1
15286,A,MacIntel,SHORT,GREEN,black,yellow,yellow,right,incongruent,para_unified,6,male,20,right-handed,37,0.22958,0
15286,A,MacIntel,YELLOW,MAIN,yellow,black,yellow,left,congruent,foveal_unified,6,male,20,right-handed,38,0.19964,1
15286,A,MacIntel,LABEL,RED,green,black,green,left,incongruent,fov_dis,6,male,20,right-handed,39,0.358985,0
15286,A,MacIntel,SHORT,YELLOW,yellow,black,yellow,right,congruent,fov_dis,6,male,20,right-handed,40,0.26604,1
15286,A,MacIntel,MAIN,RED,blue,black,blue,right,incongruent,fov_dis,6,male,20,right-handed,41,0.33935,0
15286,A,MacIntel,GREEN,SHORT,blue,black,blue,right,incongruent,foveal_unified,6,male,20,right-handed,42,0.35229,0
15286,A,MacIntel,SHORT,YELLOW,black,yellow,yellow,right,congruent,para_unified,6,male,20,right-handed,43,0.365745,0
15286,A,MacIntel,SIDE,BLUE,red,black,red,right,incongruent,fov_dis,6,male,20,right-handed,44,0.386515,0
15286,A,MacIntel,LABEL,YELLOW,green,black,green,right,incongruent,fov_dis,6,male,20,right-handed,45,0.37582,0
15286,A,MacIntel,GREEN,LABEL,green,black,green,right,congruent,foveal_unified,6,male,20,right-handed,46,0.29733,1
15286,A,MacIntel,SIDE,RED,black,red,red,right,congruent,para_unified,6,male,20,right-handed,47,0.32381,0
15286,A,MacIntel,LABEL,BLUE,blue,black,blue,left,congruent,fov_dis,6,male,20,right-handed,48,0.33447,0
15286,A,MacIntel,RED,LABEL,yellow,black,yellow,left,incongruent,foveal_unified,6,male,20,right-handed,49,0.26809,0
15286,A,MacIntel,SIDE,YELLOW,black,red,red,left,incongruent,para_unified,6,male,20,right-handed,50,0.28887,0
15286,A,MacIntel,RED,MAIN,black,green,green,right,incongruent,para_dis,6,male,20,right-handed,51,0.29161,0
15286,A,MacIntel,BLUE,SHORT,green,black,green,left,incongruent,foveal_unified,6,male,20,right-handed,52,0.4147,0
15286,A,MacIntel,RED,LABEL,black,yellow,yellow,left,incongruent,para_dis,6,male,20,right-handed,53,0.367025,0
15286,A,MacIntel,SHORT,BLUE,black,yellow,yellow,left,incongruent,para_unified,6,male,20,right-handed,54,0.269395,0
15286,A,MacIntel,YELLOW,SIDE,black,blue,blue,left,incongruent,para_dis,6,male,20,right-handed,55,0.399715,0
15286,A,MacIntel,MAIN,GREEN,blue,black,blue,left,incongruent,fov_dis,6,male,20,right-handed,56,0.378665,0
15286,A,MacIntel,RED,SIDE,red,black,red,right,congruent,foveal_unified,6,male,20,right-handed,57,0.36971,1
15286,A,MacIntel,LABEL,GREEN,green,black,green,right,congruent,fov_dis,6,male,20,right-handed,58,0.34807,0
15286,A,MacIntel,BLUE,MAIN,blue,black,blue,right,congruent,foveal_unified,6,male,20,right-handed,59,0.38371,1
15286,A,MacIntel,SHORT,RED,black,red,red,left,congruent,para_unified,6,male,20,right-handed,60,0.31167,1
15286,A,MacIntel,YELLOW,MAIN,black,yellow,yellow,left,congruent,para_dis,6,male,20,right-handed,61,0.281365,1
15286,A,MacIntel,LABEL,BLUE,black,blue,blue,left,congruent,para_unified,6,male,20,right-handed,62,0.41028,1
15286,A,MacIntel,MAIN,YELLOW,yellow,black,yellow,left,congruent,fov_dis,6,male,20,right-handed,63,0.450125,1
15286,A,MacIntel,YELLOW,SHORT,black,yellow,yellow,right,congruent,para_dis,6,male,20,right-handed,64,0.31838,1
15286,A,MacIntel,YELLOW,MAIN,green,black,green,right,incongruent,foveal_unified,7,male,20,right-handed,1,0.33156,1
15286,A,MacIntel,RED,LABEL,red,black,red,right,congruent,foveal_unified,7,male,20,right-handed,2,0.183595,0
15286,A,MacIntel,RED,MAIN,green,black,green,left,incongruent,foveal_unified,7,male,20,right-handed,3,0.41232,1
15286,A,MacIntel,RED,SIDE,red,black,red,left,congruent,foveal_unified,7,male,20,right-handed,4,0.330245,0
15286,A,MacIntel,GREEN,LABEL,green,black,green,left,congruent,foveal_unified,7,male,20,right-handed,5,0.25895,1
15286,A,MacIntel,GREEN,SHORT,black,blue,blue,left,incongruent,para_dis,7,male,20,right-handed,6,0.345095,1
15286,A,MacIntel,BLUE,SIDE,black,yellow,yellow,left,incongruent,para_dis,7,male,20,right-handed,7,2.99875,1
15286,A,MacIntel,MAIN,RED,blue,black,blue,left,incongruent,fov_dis,7,male,20,right-handed,8,0.3283,0
15286,A,MacIntel,MAIN,YELLOW,blue,black,blue,right,incongruent,fov_dis,7,male,20,right-handed,9,0.283225,1
15286,A,MacIntel,SIDE,GREEN,red,black,red,right,incongruent,fov_dis,7,male,20,right-handed,10,0.29687,1
15286,A,MacIntel,SHORT,RED,black,yellow,yellow,right,incongruent,para_unified,7,male,20,right-handed,11,0.320285,1
15286,A,MacIntel,GREEN,MAIN,black,green,green,right,congruent,para_dis,7,male,20,right-handed,12,0.30222,1
15286,A,MacIntel,YELLOW,LABEL,red,black,red,left,incongruent,foveal_unified,7,male,20,right-handed,13,0.34446,1
15286,A,MacIntel,SHORT,BLUE,black,blue,blue,right,congruent,para_unified,7,male,20,right-handed,14,0.348475,1
15286,A,MacIntel,RED,LABEL,black,red,red,right,congruent,para_dis,7,male,20,right-handed,15,0.38078,0
15286,A,MacIntel,RED,SIDE,black,red,red,left,congruent,para_dis,7,male,20,right-handed,16,0.316625,1
15286,A,MacIntel,BLUE,SIDE,yellow,black,yellow,left,incongruent,foveal_unified,7,male,20,right-handed,17,0.494235,1
15286,A,MacIntel,GREEN,SHORT,blue,black,blue,left,incongruent,foveal_unified,7,male,20,right-handed,18,0.40182,1
15286,A,MacIntel,BLUE,SHORT,black,blue,blue,right,congruent,para_dis,7,male,20,right-handed,19,0.262345,1
15286,A,MacIntel,GREEN,LABEL,black,green,green,left,congruent,para_dis,7,male,20,right-handed,20,0.29927,1
15286,A,MacIntel,MAIN,RED,black,blue,blue,left,incongruent,para_unified,7,male,20,right-handed,21,0.331935,1
15286,A,MacIntel,GREEN,MAIN,green,black,green,right,congruent,foveal_unified,7,male,20,right-handed,22,NA,0
15286,A,MacIntel,YELLOW,SHORT,black,yellow,yellow,left,congruent,para_dis,7,male,20,right-handed,23,2.77983,1
15286,A,MacIntel,SIDE,RED,black,red,red,left,congruent,para_unified,7,male,20,right-handed,24,0.31334,1
15286,A,MacIntel,LABEL,YELLOW,black,green,green,left,incongruent,para_unified,7,male,20,right-handed,25,0.400005,1
15286,A,MacIntel,YELLOW,MAIN,black,green,green,right,incongruent,para_dis,7,male,20,right-handed,26,0.327855,1
15286,A,MacIntel,YELLOW,LABEL,black,red,red,left,incongruent,para_dis,7,male,20,right-handed,27,0.37184,1
15286,A,MacIntel,BLUE,LABEL,black,red,red,right,incongruent,para_dis,7,male,20,right-handed,28,0.403385,1
